ID,Date,Element,Data_Value
ASN00086038,2012-06-03,TMAX,133
ASN00085283,2014-01-25,TMAX,193
ASN00085283,2014-01-25,TMIN,115
ASN00086372,2006-02-05,TMAX,218
ASN00087031,2012-04-28,TMAX,210
ASN00087031,2012-04-28,TMIN,77
ASN00086071,2011-09-27,TMAX,225
ASN00086104,2012-01-23,TMAX,315
ASN00087031,2014-01-04,TMAX,211
ASN00086071,2011-09-27,TMIN,121
ASN00086282,2013-12-06,TMAX,177
ASN00086104,2012-01-23,TMIN,150
ASN00086077,2015-12-11,TMAX,193
ASN00086383,2009-10-14,TMIN,82
ASN00086372,2008-05-06,TMAX,131
ASN00086383,2010-04-24,TMIN,170
ASN00086383,2012-10-03,TMAX,249
ASN00086077,2012-05-08,TMIN,110
ASN00086077,2012-05-08,TMAX,212
ASN00086104,2005-07-07,TMAX,153
ASN00086383,2012-10-03,TMIN,44
ASN00086104,2005-07-07,TMIN,77
ASN00086038,2005-07-05,TMIN,78
ASN00086282,2007-01-24,TMIN,138
ASN00086282,2007-01-24,TMAX,218
ASN00086282,2006-01-27,TMIN,239
ASN00086282,2006-01-27,TMAX,376
ASN00086077,2015-12-11,TMIN,146
ASN00086038,2005-07-05,TMAX,159
ASN00086372,2008-05-06,TMIN,73
ASN00086282,2013-12-06,TMIN,62
ASN00087031,2006-03-10,TMIN,157
ASN00086351,2007-05-30,TMIN,69
ASN00086077,2005-07-21,TMIN,19
ASN00086383,2012-04-28,TMIN,45
ASN00087031,2008-05-02,TMAX,179
ASN00086104,2007-01-11,TMIN,233
ASN00086383,2010-04-29,TMIN,109
ASN00086104,2007-01-11,TMAX,347
ASN00087031,2005-07-23,TMAX,159
ASN00087031,2014-01-04,TMIN,111
ASN00086038,2005-03-29,TMAX,234
ASN00086282,2007-01-03,TMAX,334
ASN00086282,2007-01-03,TMIN,167
ASN00086372,2008-07-23,TMAX,69
ASN00086104,2015-02-02,TMIN,148
ASN00086071,2005-03-08,TMIN,135
ASN00086071,2005-03-08,TMAX,206
ASN00086383,2010-04-29,TMAX,165
ASN00086068,2009-03-10,TMAX,275
ASN00086104,2015-07-11,TMAX,125
ASN00086038,2005-03-29,TMIN,66
ASN00086351,2007-05-30,TMAX,139
ASN00086068,2012-04-28,TMAX,213
ASN00086068,2012-04-28,TMIN,62
ASN00086038,2013-11-09,TMIN,95
ASN00086038,2013-11-09,TMAX,160
ASN00086068,2009-03-10,TMIN,114
ASN00087031,2014-10-08,TMIN,58
ASN00086351,2005-03-06,TMAX,176
ASN00086383,2012-04-28,TMAX,207
ASN00086351,2005-03-06,TMIN,80
ASN00087031,2014-05-10,TMIN,130
ASN00087031,2014-05-10,TMAX,170
ASN00087031,2008-05-02,TMIN,91
ASN00087031,2014-10-08,TMAX,205
ASN00086104,2015-07-11,TMIN,99
ASN00086077,2005-07-21,TMAX,166
ASN00086038,2014-10-06,TMIN,70
ASN00086351,2014-01-08,TMIN,72
ASN00086038,2014-10-06,TMAX,251
ASN00087031,2005-01-05,TMIN,157
ASN00087031,2015-12-18,TMIN,170
ASN00086077,2007-05-24,TMIN,120
ASN00087031,2015-12-18,TMAX,329
ASN00086282,2012-10-12,TMIN,71
ASN00087031,2011-09-24,TMAX,141
ASN00086351,2015-09-03,TMAX,139
ASN00086282,2012-10-12,TMAX,143
ASN00086351,2013-12-14,TMIN,120
ASN00086038,2007-03-22,TMAX,345
ASN00086038,2007-03-22,TMIN,135
ASN00086351,2013-12-14,TMAX,193
ASN00086351,2007-01-01,TMAX,281
ASN00086351,2007-01-01,TMIN,175
ASN00087031,2011-09-24,TMIN,48
ASN00086068,2011-09-24,TMAX,151
ASN00086351,2007-01-25,TMAX,225
ASN00086351,2015-09-03,TMIN,100
ASN00085283,2006-10-17,TMIN,58
ASN00086282,2015-09-08,TMAX,132
ASN00086351,2012-05-09,TMIN,155
ASN00086351,2012-05-09,TMAX,210
ASN00085283,2012-01-24,TMAX,320
ASN00085283,2011-10-25,TMIN,89
ASN00086351,2007-01-25,TMIN,129
ASN00086077,2007-05-24,TMAX,193
ASN00086383,2012-01-10,TMIN,125
ASN00086383,2012-01-10,TMAX,200
ASN00086071,2012-06-06,TMIN,89
ASN00087031,2005-01-05,TMAX,228
ASN00086071,2012-06-06,TMAX,153
ASN00086071,2007-03-30,TMAX,186
ASN00085283,2011-10-25,TMAX,150
ASN00086372,2007-04-02,TMIN,104
ASN00086068,2011-09-24,TMIN,54
ASN00086383,2015-01-29,TMAX,240
ASN00086068,2008-11-30,TMIN,88
ASN00086071,2010-05-01,TMIN,82
ASN00086068,2008-11-30,TMAX,247
ASN00086071,2010-05-01,TMAX,209
ASN00086071,2007-06-01,TMIN,70
ASN00086071,2007-06-01,TMAX,154
ASN00086038,2009-03-11,TMAX,302
ASN00086104,2006-01-24,TMAX,221
ASN00086068,2012-01-10,TMIN,124
ASN00086068,2012-01-10,TMAX,209
ASN00086104,2011-09-25,TMAX,175
ASN00087031,2007-01-01,TMAX,261
ASN00087031,2007-01-01,TMIN,170
ASN00086104,2011-09-25,TMIN,62
ASN00086104,2006-01-24,TMIN,140
ASN00086038,2009-03-11,TMIN,148
ASN00086104,2010-04-15,TMIN,123
ASN00086104,2012-06-06,TMAX,124
ASN00086104,2015-02-09,TMIN,95
ASN00086104,2015-02-09,TMAX,291
ASN00086383,2011-09-24,TMAX,148
ASN00086383,2015-01-29,TMIN,98
ASN00086383,2011-09-24,TMIN,17
ASN00086077,2007-01-01,TMAX,274
ASN00086282,2008-12-12,TMAX,224
ASN00086077,2007-01-01,TMIN,173
ASN00086282,2008-12-12,TMIN,120
ASN00086372,2007-04-02,TMAX,173
ASN00086077,2015-01-02,TMIN,139
ASN00086077,2015-01-02,TMAX,401
ASN00086071,2007-03-30,TMIN,129
ASN00086104,2010-04-15,TMAX,172
ASN00086104,2012-06-06,TMIN,33
ASN00085283,2012-01-24,TMIN,145
ASN00086104,2015-08-01,TMIN,68
ASN00086282,2015-09-08,TMIN,77
ASN00086077,2007-01-25,TMIN,126
ASN00087031,2012-05-09,TMAX,237
ASN00086071,2005-07-03,TMAX,157
ASN00086068,2015-12-22,TMAX,259
ASN00086068,2015-12-22,TMIN,101
ASN00086071,2005-07-03,TMIN,90
ASN00087031,2007-01-25,TMIN,105
ASN00086068,2013-12-05,TMIN,89
ASN00086351,2009-10-15,TMIN,95
ASN00087031,2007-01-25,TMAX,205
ASN00086383,2010-04-14,TMIN,117
ASN00085283,2014-11-30,TMIN,109
ASN00085283,2014-11-30,TMAX,311
ASN00086282,2005-03-06,TMAX,176
ASN00086068,2015-01-29,TMAX,234
ASN00086351,2009-10-15,TMAX,150
ASN00086282,2005-03-06,TMIN,75
ASN00086282,2015-03-10,TMIN,143
ASN00086068,2013-12-05,TMAX,152
ASN00086077,2009-10-15,TMIN,97
ASN00086104,2006-02-08,TMAX,309
ASN00086068,2010-04-14,TMIN,123
ASN00087031,2012-05-09,TMIN,139
ASN00087031,2005-01-07,TMAX,194
ASN00086104,2014-01-09,TMIN,101
ASN00086282,2015-03-10,TMAX,233
ASN00087031,2005-01-07,TMIN,86
ASN00086383,2010-04-14,TMAX,171
ASN00086104,2014-01-09,TMAX,309
ASN00086038,2015-07-11,TMIN,98
ASN00086038,2015-07-11,TMAX,134
ASN00086372,2007-01-01,TMAX,211
ASN00086372,2007-01-01,TMIN,148
ASN00086077,2009-10-15,TMAX,161
ASN00086282,2005-03-19,TMAX,261
ASN00086282,2005-03-19,TMIN,91
ASN00086282,2007-07-23,TMAX,137
ASN00086068,2015-01-29,TMIN,112
ASN00086068,2009-02-14,TMAX,289
ASN00086282,2012-05-20,TMAX,150
ASN00086282,2012-05-20,TMIN,39
ASN00086038,2008-07-23,TMAX,110
ASN00086077,2013-12-14,TMIN,135
ASN00086071,2008-04-06,TMIN,89
ASN00086077,2011-09-24,TMAX,150
ASN00086038,2008-07-23,TMIN,41
ASN00086068,2009-02-14,TMIN,112
ASN00086077,2011-09-24,TMIN,57
ASN00086372,2009-12-17,TMAX,218
ASN00086372,2009-12-17,TMIN,171
ASN00085283,2006-10-17,TMAX,266
ASN00086077,2013-12-14,TMAX,185
ASN00086071,2008-04-06,TMAX,207
ASN00086351,2007-05-24,TMIN,110
ASN00086351,2007-05-24,TMAX,189
ASN00086282,2007-07-23,TMIN,48
ASN00086351,2011-09-24,TMAX,146
ASN00085283,2014-02-21,TMAX,178
ASN00086038,2012-10-02,TMAX,228
ASN00086038,2012-10-02,TMIN,92
ASN00086351,2011-09-24,TMIN,62
ASN00086071,2008-06-12,TMAX,176
ASN00085283,2014-02-21,TMIN,20
ASN00086071,2008-06-12,TMIN,111
ASN00086077,2015-02-04,TMAX,205
ASN00086077,2015-02-04,TMIN,138
ASN00086077,2012-05-09,TMIN,151
ASN00086383,2013-12-05,TMAX,146
ASN00086077,2012-05-09,TMAX,226
ASN00086383,2013-12-05,TMIN,86
ASN00086077,2007-01-25,TMAX,209
ASN00085283,2011-06-27,TMIN,88
ASN00086104,2015-08-01,TMAX,108
ASN00085283,2011-06-27,TMAX,145
ASN00086071,2007-01-18,TMAX,335
ASN00086383,2009-12-17,TMAX,242
ASN00086383,2009-12-17,TMIN,129
ASN00086282,2007-01-11,TMIN,263
ASN00086068,2015-02-08,TMIN,189
ASN00086068,2015-02-08,TMAX,237
ASN00086038,2010-06-17,TMIN,101
ASN00086282,2007-01-11,TMAX,361
ASN00087031,2015-09-30,TMIN,97
ASN00086038,2012-01-24,TMAX,352
ASN00086351,2008-06-04,TMAX,132
ASN00086351,2015-01-02,TMIN,134
ASN00086351,2008-06-04,TMIN,72
ASN00087031,2015-02-04,TMAX,193
ASN00086038,2012-01-24,TMIN,166
ASN00086351,2015-01-02,TMAX,410
ASN00086038,2010-06-17,TMAX,137
ASN00086038,2005-03-09,TMIN,99
ASN00086282,2005-08-18,TMAX,162
ASN00086068,2009-12-17,TMAX,227
ASN00087031,2012-04-26,TMAX,183
ASN00086068,2009-12-17,TMIN,167
ASN00086038,2005-03-09,TMAX,209
ASN00086038,2005-07-25,TMIN,76
ASN00086068,2009-02-12,TMIN,134
ASN00086038,2005-07-25,TMAX,159
ASN00086104,2007-06-01,TMAX,140
ASN00086077,2012-01-10,TMIN,137
ASN00086077,2012-01-10,TMAX,193
ASN00086104,2010-05-01,TMIN,73
ASN00086104,2010-05-01,TMAX,196
ASN00087031,2012-04-26,TMIN,108
ASN00086104,2007-06-01,TMIN,53
ASN00087031,2015-02-04,TMIN,143
ASN00087031,2009-02-14,TMIN,96
ASN00087031,2015-09-30,TMAX,161
ASN00086372,2008-03-30,TMIN,56
ASN00086038,2011-10-07,TMAX,198
ASN00086077,2015-07-28,TMIN,78
ASN00087031,2015-02-08,TMIN,185
ASN00086038,2012-01-16,TMIN,123
ASN00086104,2007-03-27,TMIN,107
ASN00086372,2008-03-30,TMAX,139
ASN00086104,2007-03-27,TMAX,260
ASN00086282,2008-12-14,TMAX,182
ASN00087031,2015-02-08,TMAX,222
ASN00086351,2011-06-19,TMAX,159
ASN00086071,2007-01-02,TMAX,305
ASN00086077,2015-07-28,TMAX,134
ASN00086071,2007-01-02,TMIN,179
ASN00086282,2008-12-14,TMIN,109
ASN00086071,2010-04-15,TMIN,140
ASN00086071,2010-04-15,TMAX,191
ASN00086077,2008-06-04,TMIN,54
ASN00087031,2009-02-14,TMAX,269
ASN00086104,2015-01-30,TMAX,218
ASN00086104,2015-01-30,TMIN,104
ASN00086068,2012-04-26,TMAX,174
ASN00086071,2007-01-18,TMIN,185
ASN00086068,2012-04-26,TMIN,105
ASN00086038,2011-10-25,TMIN,97
ASN00086038,2011-10-25,TMAX,165
ASN00086383,2012-04-26,TMAX,151
ASN00086038,2012-01-16,TMAX,328
ASN00086068,2007-05-24,TMAX,187
ASN00086068,2007-05-24,TMIN,115
ASN00086038,2011-10-07,TMIN,106
ASN00086383,2012-04-26,TMIN,99
ASN00086077,2008-06-04,TMAX,141
ASN00086077,2006-02-20,TMAX,215
ASN00086282,2005-08-18,TMIN,95
ASN00086104,2014-02-01,TMAX,354
ASN00086104,2014-02-01,TMIN,166
ASN00087031,2012-01-10,TMIN,118
ASN00086038,2014-11-17,TMAX,216
ASN00086038,2014-11-17,TMIN,112
ASN00086282,2009-02-11,TMIN,116
ASN00086071,2008-11-30,TMAX,252
ASN00086077,2009-12-17,TMAX,205
ASN00085283,2006-10-23,TMAX,214
ASN00086077,2009-12-17,TMIN,179
ASN00086077,2012-06-05,TMAX,122
ASN00086351,2012-04-26,TMAX,168
ASN00086104,2013-12-06,TMAX,179
ASN00086351,2012-04-26,TMIN,107
ASN00086104,2013-12-06,TMIN,74
ASN00086071,2008-06-17,TMIN,66
ASN00086077,2012-06-05,TMIN,107
ASN00086282,2009-02-11,TMAX,177
ASN00087031,2012-06-05,TMAX,124
ASN00087031,2012-06-05,TMIN,108
ASN00086383,2012-06-05,TMIN,95
ASN00086383,2012-06-05,TMAX,114
ASN00086282,2009-12-26,TMIN,115
ASN00086282,2009-12-26,TMAX,209
ASN00086068,2007-01-01,TMAX,282
ASN00086068,2007-01-01,TMIN,181
ASN00086068,2012-06-05,TMIN,97
ASN00085283,2005-06-15,TMAX,135
ASN00086068,2012-06-05,TMAX,118
ASN00085283,2005-06-15,TMIN,52
ASN00085283,2010-03-05,TMIN,174
ASN00086383,2007-01-01,TMAX,271
ASN00086383,2007-01-01,TMIN,159
ASN00086351,2009-12-17,TMAX,224
ASN00086351,2009-12-17,TMIN,187
ASN00086071,2008-06-17,TMAX,179
ASN00086068,2010-04-14,TMAX,180
ASN00086077,2012-04-26,TMAX,165
ASN00087031,2012-01-10,TMAX,207
ASN00086077,2012-04-26,TMIN,128
ASN00086383,2015-02-08,TMAX,256
ASN00087031,2009-12-17,TMAX,214
ASN00087031,2009-12-17,TMIN,182
ASN00087031,2007-05-24,TMAX,196
ASN00087031,2007-05-24,TMIN,103
ASN00086071,2007-07-28,TMAX,154
ASN00086038,2010-01-08,TMIN,113
ASN00086282,2013-12-09,TMIN,143
ASN00086038,2010-01-08,TMAX,361
ASN00086282,2013-12-09,TMAX,196
ASN00086372,2007-01-25,TMIN,92
ASN00086068,2009-02-12,TMAX,234
ASN00086372,2007-01-25,TMAX,193
ASN00086077,2006-02-20,TMIN,119
ASN00085283,2012-10-02,TMIN,90
ASN00085283,2012-10-02,TMAX,190
ASN00085283,2007-05-14,TMAX,212
ASN00086071,2011-09-25,TMAX,197
ASN00087031,2008-12-20,TMIN,104
ASN00086071,2008-11-30,TMIN,102
ASN00085283,2010-02-26,TMIN,120
ASN00086372,2009-10-15,TMIN,61
ASN00086071,2011-09-25,TMIN,89
ASN00086372,2009-10-15,TMAX,98
ASN00085283,2014-10-09,TMIN,80
ASN00085283,2014-10-09,TMAX,190
ASN00086351,2012-06-05,TMAX,115
ASN00086282,2005-11-21,TMAX,221
ASN00086282,2005-11-21,TMIN,83
ASN00086383,2015-02-08,TMIN,149
ASN00087031,2008-12-20,TMAX,205
ASN00086071,2007-07-28,TMIN,98
ASN00086351,2012-06-05,TMIN,92
ASN00086104,2006-02-08,TMIN,81
ASN00086104,2014-01-25,TMIN,130
ASN00086071,2008-12-08,TMAX,224
ASN00086068,2012-10-01,TMAX,174
ASN00086068,2012-10-01,TMIN,86
ASN00085283,2007-07-23,TMAX,135
ASN00086383,2012-10-01,TMAX,165
ASN00086383,2014-01-24,TMAX,229
ASN00086077,2015-07-09,TMIN,57
ASN00086372,2005-07-23,TMIN,73
ASN00086383,2012-10-01,TMIN,72
ASN00086104,2010-06-17,TMAX,138
ASN00086104,2010-06-17,TMIN,107
ASN00086071,2014-05-10,TMIN,121
ASN00086383,2014-01-24,TMIN,151
ASN00086372,2005-07-08,TMIN,44
ASN00085283,2012-05-20,TMAX,144
ASN00086071,2014-05-10,TMAX,166
ASN00085283,2012-05-20,TMIN,75
ASN00086104,2014-11-17,TMIN,100
ASN00086282,2014-10-09,TMIN,74
ASN00086071,2014-10-06,TMAX,253
ASN00086038,2010-02-26,TMIN,131
ASN00086077,2015-07-09,TMAX,132
ASN00086077,2007-04-02,TMIN,128
ASN00086071,2014-10-06,TMIN,93
ASN00086372,2005-07-23,TMAX,96
ASN00086282,2014-10-09,TMAX,235
ASN00087031,2012-10-01,TMAX,174
ASN00086077,2007-04-02,TMAX,196
ASN00086104,2014-11-17,TMAX,205
ASN00087031,2005-06-16,TMIN,63
ASN00087031,2005-06-16,TMAX,144
ASN00086383,2005-04-08,TMAX,290
ASN00086383,2005-04-08,TMIN,88
ASN00087031,2012-10-01,TMIN,48
ASN00085283,2011-10-07,TMIN,95
ASN00086372,2006-01-12,TMIN,106
ASN00086038,2006-02-19,TMAX,226
ASN00086282,2011-09-24,TMIN,52
ASN00086068,2015-01-02,TMIN,135
ASN00086068,2015-01-02,TMAX,406
ASN00086038,2015-02-02,TMIN,132
ASN00086038,2015-02-02,TMAX,234
ASN00086038,2010-04-20,TMIN,156
ASN00086372,2007-01-11,TMAX,307
ASN00086077,2015-09-03,TMIN,103
ASN00086351,2007-04-02,TMIN,140
ASN00086351,2008-06-08,TMIN,65
ASN00086104,2012-10-02,TMAX,221
ASN00086351,2007-04-02,TMAX,215
ASN00086104,2012-10-02,TMIN,93
ASN00086104,2006-02-07,TMAX,206
ASN00086077,2015-09-03,TMAX,145
ASN00086372,2011-06-27,TMAX,100
ASN00086372,2011-06-27,TMIN,56
ASN00086282,2011-09-24,TMAX,150
ASN00086038,2006-02-19,TMIN,167
ASN00085283,2011-10-07,TMAX,195
ASN00086372,2006-01-12,TMAX,219
ASN00086372,2005-07-08,TMAX,80
ASN00086282,2012-06-06,TMIN,44
ASN00086282,2012-06-06,TMAX,124
ASN00086071,2007-01-26,TMIN,140
ASN00086071,2007-01-26,TMAX,260
ASN00086372,2007-01-11,TMIN,206
ASN00086383,2013-12-14,TMIN,119
ASN00086383,2013-12-14,TMAX,205
ASN00086104,2009-10-16,TMIN,40
ASN00086104,2009-10-16,TMAX,167
ASN00086071,2014-12-31,TMAX,258
ASN00086071,2014-12-31,TMIN,119
ASN00086038,2010-02-26,TMAX,335
ASN00086071,2007-03-22,TMIN,168
ASN00086077,2008-06-08,TMAX,182
ASN00086071,2007-03-22,TMAX,340
ASN00085283,2007-06-01,TMAX,121
ASN00086104,2014-11-26,TMIN,76
ASN00086104,2012-05-10,TMIN,60
ASN00086038,2005-03-31,TMIN,116
ASN00086038,2005-03-31,TMAX,281
ASN00086383,2010-06-16,TMAX,157
ASN00086104,2014-11-26,TMAX,201
ASN00086104,2012-05-10,TMAX,193
ASN00086068,2014-01-24,TMAX,233
ASN00086068,2014-01-24,TMIN,161
ASN00085283,2009-12-17,TMAX,250
ASN00085283,2009-12-17,TMIN,121
ASN00086104,2005-11-27,TMAX,186
ASN00086372,2010-04-14,TMAX,122
ASN00086383,2010-06-16,TMIN,-17
ASN00086383,2007-01-17,TMIN,190
ASN00086282,2008-04-03,TMAX,165
ASN00086282,2008-04-03,TMIN,76
ASN00087031,2011-06-27,TMIN,44
ASN00086383,2015-09-30,TMAX,168
ASN00085283,2005-07-05,TMIN,29
ASN00086383,2014-11-16,TMAX,178
ASN00086372,2010-03-02,TMAX,179
ASN00086383,2014-11-16,TMIN,102
ASN00086071,2007-05-14,TMIN,131
ASN00087031,2011-06-27,TMAX,160
ASN00086351,2011-10-25,TMIN,98
ASN00086351,2011-10-25,TMAX,165
ASN00086383,2007-01-17,TMAX,320
ASN00085283,2007-06-01,TMIN,68
ASN00085283,2007-01-01,TMAX,270
ASN00085283,2007-01-01,TMIN,135
ASN00085283,2005-07-05,TMAX,168
ASN00086372,2010-04-14,TMIN,90
ASN00086104,2006-02-07,TMIN,105
ASN00086077,2011-06-27,TMIN,71
ASN00087031,2007-04-02,TMIN,148
ASN00086282,2010-01-08,TMAX,348
ASN00086282,2005-08-15,TMIN,81
ASN00086068,2015-07-28,TMAX,146
ASN00086077,2012-10-01,TMAX,157
ASN00086077,2012-10-01,TMIN,95
ASN00086383,2006-01-23,TMAX,266
ASN00086104,2005-11-27,TMIN,73
ASN00086383,2006-01-23,TMIN,154
ASN00086351,2011-06-27,TMIN,68
ASN00086077,2008-06-08,TMIN,46
ASN00086038,2012-04-26,TMAX,172
ASN00086038,2012-04-26,TMIN,106
ASN00086351,2011-06-27,TMAX,152
ASN00086383,2013-12-11,TMIN,125
ASN00086383,2013-12-11,TMAX,202
ASN00086282,2010-01-08,TMIN,120
ASN00086372,2009-02-24,TMAX,170
ASN00086372,2009-02-24,TMIN,89
ASN00086372,2011-06-19,TMAX,98
ASN00086351,2012-10-01,TMAX,172
ASN00086068,2015-07-28,TMIN,73
ASN00086282,2005-08-15,TMAX,122
ASN00086351,2012-10-01,TMIN,77
ASN00086077,2011-06-27,TMAX,155
ASN00085283,2011-09-24,TMIN,43
ASN00086372,2011-06-19,TMIN,72
ASN00086282,2014-11-30,TMIN,142
ASN00086282,2014-11-30,TMAX,350
ASN00087031,2007-04-02,TMAX,206
ASN00086038,2006-02-24,TMIN,182
ASN00086372,2009-03-06,TMAX,151
ASN00086038,2006-02-24,TMAX,368
ASN00086372,2009-03-06,TMIN,78
ASN00085283,2011-09-24,TMAX,139
ASN00086351,2011-06-19,TMIN,95
ASN00086038,2010-04-20,TMAX,291
ASN00086282,2007-01-01,TMAX,282
ASN00087031,2013-12-14,TMIN,129
ASN00087031,2013-12-14,TMAX,185
ASN00085283,2010-01-08,TMIN,113
ASN00086038,2007-06-01,TMIN,46
ASN00086038,2008-06-17,TMIN,38
ASN00086038,2008-06-17,TMAX,173
ASN00086071,2007-03-27,TMAX,269
ASN00086038,2007-06-01,TMAX,144
ASN00086071,2014-11-17,TMIN,124
ASN00086282,2015-09-01,TMAX,164
ASN00086282,2015-09-01,TMIN,12
ASN00087031,2010-04-14,TMAX,176
ASN00087031,2010-04-14,TMIN,98
ASN00086282,2012-04-26,TMAX,172
ASN00086071,2014-11-17,TMAX,211
ASN00086383,2008-11-30,TMIN,80
ASN00087031,2009-10-15,TMAX,156
ASN00086282,2011-10-25,TMAX,154
ASN00086071,2010-06-17,TMAX,143
ASN00086077,2010-04-14,TMIN,140
ASN00086071,2010-06-17,TMIN,78
ASN00086071,2014-02-01,TMAX,302
ASN00086077,2005-11-29,TMAX,249
ASN00086372,2010-03-08,TMIN,136
ASN00087031,2009-10-15,TMIN,101
ASN00086372,2010-03-08,TMAX,180
ASN00086071,2007-03-27,TMIN,135
ASN00086282,2006-10-23,TMIN,31
ASN00086282,2006-10-23,TMAX,233
ASN00086282,2012-01-04,TMAX,220
ASN00086282,2012-01-04,TMIN,163
ASN00086282,2011-10-25,TMIN,89
ASN00086077,2005-11-29,TMIN,134
ASN00086383,2008-11-30,TMAX,232
ASN00086282,2012-04-26,TMIN,103
ASN00086383,2007-01-25,TMIN,62
ASN00087031,2013-12-05,TMIN,78
ASN00086351,2005-06-16,TMAX,124
ASN00086104,2014-01-25,TMAX,216
ASN00086372,2005-08-13,TMAX,105
ASN00086383,2009-02-12,TMAX,232
ASN00086282,2011-06-27,TMIN,58
ASN00086282,2014-11-22,TMAX,307
ASN00086282,2011-06-27,TMAX,161
ASN00086068,2012-05-09,TMAX,217
ASN00086104,2007-01-18,TMAX,324
ASN00086104,2007-01-18,TMIN,172
ASN00086038,2012-06-06,TMIN,65
ASN00086071,2008-12-08,TMIN,114
ASN00086038,2012-06-06,TMAX,127
ASN00086068,2012-05-09,TMIN,148
ASN00086372,2005-08-13,TMIN,24
ASN00086351,2005-06-16,TMIN,59
ASN00087031,2013-12-05,TMAX,160
ASN00086383,2009-02-12,TMIN,77
ASN00086383,2007-01-25,TMAX,238
ASN00086372,2008-06-04,TMAX,110
ASN00087031,2015-01-29,TMAX,215
ASN00086077,2005-07-06,TMAX,179
ASN00086372,2008-06-04,TMIN,51
ASN00086038,2014-05-12,TMIN,55
ASN00086038,2014-05-12,TMAX,187
ASN00086282,2014-11-22,TMIN,96
ASN00087031,2015-01-29,TMIN,142
ASN00086077,2005-07-06,TMIN,92
ASN00086282,2014-01-04,TMAX,211
ASN00086282,2014-01-04,TMIN,107
ASN00086068,2007-01-25,TMIN,110
ASN00086068,2007-01-25,TMAX,234
ASN00086282,2008-03-02,TMAX,291
ASN00086104,2005-02-23,TMAX,317
ASN00087031,2015-01-02,TMAX,414
ASN00087031,2015-01-02,TMIN,137
ASN00086282,2012-01-24,TMIN,166
ASN00086282,2012-01-24,TMAX,346
ASN00086068,2015-09-30,TMIN,91
ASN00086068,2015-09-30,TMAX,161
ASN00086351,2015-02-04,TMAX,198
ASN00086104,2014-06-05,TMIN,113
ASN00086068,2013-12-14,TMAX,203
ASN00086038,2008-05-07,TMIN,106
ASN00086351,2015-01-29,TMAX,227
ASN00086383,2009-10-15,TMIN,88
ASN00086383,2009-10-15,TMAX,143
ASN00086351,2015-01-29,TMIN,112
ASN00086282,2009-12-17,TMAX,218
ASN00086071,2008-05-01,TMAX,135
ASN00086038,2008-05-07,TMAX,164
ASN00086351,2005-03-20,TMIN,105
ASN00086351,2005-03-20,TMAX,281
ASN00086038,2010-06-21,TMAX,142
ASN00086282,2007-01-01,TMIN,162
ASN00086383,2012-05-09,TMIN,120
ASN00086383,2012-05-09,TMAX,208
ASN00086282,2008-03-30,TMAX,207
ASN00086282,2008-03-30,TMIN,68
ASN00086038,2010-06-21,TMIN,17
ASN00086104,2012-01-11,TMIN,111
ASN00086038,2008-04-09,TMIN,109
ASN00086038,2008-04-09,TMAX,243
ASN00086351,2013-12-05,TMAX,154
ASN00086068,2013-12-14,TMIN,133
ASN00086351,2013-12-05,TMIN,93
ASN00086104,2012-01-11,TMAX,175
ASN00087031,2015-07-28,TMIN,51
ASN00087031,2015-07-28,TMAX,149
ASN00086071,2008-05-01,TMIN,103
ASN00086351,2008-06-08,TMAX,176
ASN00086282,2009-12-17,TMIN,183
ASN00086038,2010-05-01,TMIN,58
ASN00085283,2012-06-06,TMAX,128
ASN00086077,2015-01-29,TMIN,93
ASN00086351,2015-02-04,TMIN,148
ASN00086077,2005-06-16,TMAX,130
ASN00086071,2014-02-01,TMIN,186
ASN00086077,2013-12-05,TMAX,147
ASN00086077,2005-06-16,TMIN,76
ASN00086104,2007-01-26,TMIN,93
ASN00086104,2007-01-26,TMAX,263
ASN00086077,2013-12-05,TMIN,106
ASN00086282,2008-03-02,TMIN,76
ASN00086104,2005-02-23,TMIN,162
ASN00086071,2012-01-16,TMIN,146
ASN00086077,2010-04-14,TMAX,175
ASN00086071,2012-01-16,TMAX,336
ASN00086038,2005-11-27,TMAX,192
ASN00085283,2012-06-06,TMIN,66
ASN00086077,2015-01-29,TMAX,226
ASN00086038,2010-05-01,TMAX,207
ASN00086071,2012-10-02,TMAX,222
ASN00086071,2012-10-02,TMIN,116
ASN00085283,2012-04-26,TMAX,158
ASN00085283,2012-04-26,TMIN,102
ASN00086351,2010-04-14,TMIN,120
ASN00086372,2008-12-13,TMAX,135
ASN00086038,2007-05-14,TMAX,222
ASN00086068,2009-10-15,TMIN,95
ASN00086038,2007-05-14,TMIN,120
ASN00086383,2009-02-14,TMIN,68
ASN00086068,2009-10-15,TMAX,150
ASN00086383,2009-02-14,TMAX,288
ASN00086038,2005-11-27,TMIN,74
ASN00086372,2008-12-13,TMIN,125
ASN00086104,2014-06-05,TMAX,146
ASN00086104,2009-12-18,TMAX,223
ASN00086383,2007-05-24,TMAX,177
ASN00086104,2009-12-18,TMIN,86
ASN00087031,2009-03-06,TMIN,114
ASN00087031,2005-11-29,TMAX,243
ASN00087031,2005-11-29,TMIN,146
ASN00086077,2014-01-31,TMAX,270
ASN00086068,2012-10-02,TMAX,231
ASN00086071,2006-01-24,TMAX,228
ASN00087031,2014-01-08,TMIN,119
